Won,Kills,Deaths,Assists,Dragons,Minions killed
red,7,9,4,0,204
red,10,16,11,1,168
blue,5,1,4,1,232
blue,4,9,4,0,220
blue,7,0,7,0,247
red,7,16,7,0,201
red,7,8,7,0,175
blue,3,3,2,0,252
red,5,5,4,0,203
red,8,6,12,0,185
blue,9,5,12,1,195
blue,7,3,6,1,240
red,4,10,4,0,248
blue,6,5,2,0,239
red,5,1,6,1,223
blue,7,9,8,0,223
red,6,5,7,0,195
blue,4,2,3,1,257
blue,8,4,7,0,214
red,7,7,8,1,241
red,7,8,10,0,197
blue,4,11,7,0,208
blue,4,6,5,0,217
red,2,7,3,0,213
blue,9,6,8,1,241
red,4,8,5,0,208
blue,7,4,3,1,242
blue,11,7,9,1,229
blue,7,4,6,1,196
red,1,11,1,0,195
blue,14,3,19,1,237
red,7,3,11,0,210
blue,6,8,8,1,199
red,8,6,5,0,218
red,0,9,0,0,194
red,5,12,6,1,222
blue,4,5,2,0,255
red,6,7,7,0,191
red,8,8,6,0,203
blue,6,8,5,0,209
red,3,9,3,0,183
red,4,8,3,0,215
blue,9,8,12,0,248
red,2,7,0,0,203
red,5,5,2,1,225
red,7,6,14,1,238
red,6,5,8,1,215
red,3,2,1,0,220
blue,7,1,6,1,230
blue,7,6,8,0,233
red,11,9,10,1,190
red,4,6,8,0,197
blue,8,6,5,0,251
red,4,8,4,0,219
blue,7,5,7,0,239
red,5,10,6,0,219
red,11,11,6,1,174
red,6,3,9,1,242
blue,11,5,9,0,244
red,4,7,2,0,194
blue,4,7,7,0,199
blue,13,6,22,1,226
blue,6,2,5,0,268
red,7,6,6,0,206
red,3,9,2,0,203
red,6,5,5,0,202
red,9,14,9,0,159
red,8,2,12,0,227
blue,11,6,9,1,218
red,4,10,2,0,221
red,7,3,7,0,224
red,10,8,9,0,192
blue,5,0,4,0,229
red,7,9,10,0,216
red,1,7,0,1,210
red,11,9,16,0,192
red,4,3,5,0,246
red,10,5,9,0,220
red,6,5,9,1,206
blue,10,9,10,0,200
blue,5,6,5,0,207
blue,8,7,6,1,231
blue,4,5,3,1,213
red,6,7,12,0,195
blue,12,3,6,1,258
blue,9,3,11,1,222
red,1,6,1,0,217
red,6,7,8,1,205
blue,4,4,3,0,241
blue,5,3,5,1,240
red,4,7,6,1,230
blue,10,4,10,1,177
blue,12,6,17,0,205
blue,6,2,8,0,196
blue,5,6,4,1,234
red,7,10,6,1,205
red,4,11,3,0,210
blue,9,7,6,0,217
red,3,5,2,0,206
blue,11,5,13,0,246
red,6,7,7,0,212
red,2,5,4,0,224
red,1,7,0,0,220
blue,8,6,13,0,245
blue,11,2,15,1,233
blue,11,5,9,0,215
blue,9,6,16,1,187
blue,3,2,3,1,254
red,4,8,5,0,211
blue,11,11,14,0,231
blue,8,5,13,1,224
red,2,3,2,0,207
red,5,8,6,0,169
red,7,2,13,1,229
red,6,13,6,1,165
red,5,7,5,0,250
red,6,12,8,0,209
blue,11,2,14,1,216
red,3,2,2,0,246
blue,7,5,11,0,242
red,4,6,5,0,247
red,2,6,1,0,211
blue,7,6,6,1,240
red,1,9,1,0,234
blue,4,4,4,1,228
blue,11,6,7,1,213
blue,7,2,7,1,246
red,4,7,4,0,216
blue,11,9,11,0,190
red,10,8,12,0,222
blue,6,4,5,1,214
red,9,11,4,0,221
blue,6,6,7,0,218
blue,8,6,11,0,192
blue,12,5,11,1,202
red,3,3,4,0,182
blue,10,4,14,1,229
red,6,4,5,1,211
blue,4,1,6,1,248
blue,12,8,12,1,203
red,6,10,6,0,193
red,5,9,3,1,204
blue,5,3,7,0,205
blue,6,1,5,0,263
blue,11,10,21,0,234
blue,6,6,6,1,185
blue,7,5,6,1,247
blue,7,4,6,0,247
red,5,5,7,0,240
blue,4,6,2,1,223
blue,3,1,4,0,201
blue,3,3,6,0,232
blue,8,8,11,0,216
red,1,7,2,0,222
red,1,10,1,0,244
blue,3,7,2,0,238
red,3,6,1,0,226
red,6,4,9,0,216
red,4,9,2,1,217
blue,10,8,7,0,233
blue,4,10,4,1,211
red,8,12,5,1,214
blue,7,4,9,0,228
blue,6,6,6,0,220
blue,9,11,8,1,179
red,3,7,5,1,202
blue,8,4,11,1,204
blue,6,10,6,0,204
red,3,6,5,0,209
blue,5,1,4,0,247
red,2,1,3,1,244
blue,9,6,13,0,226
red,6,2,6,1,208
blue,8,5,8,1,212
blue,6,7,6,0,235
red,11,16,19,0,156
blue,10,2,10,0,210
red,4,6,4,0,217
red,3,4,5,0,243
blue,12,6,11,0,199
red,11,16,10,0,171
red,3,4,1,0,197
red,4,6,1,0,178
blue,6,1,7,1,237
red,6,8,6,0,233
red,2,4,2,0,241
blue,11,1,13,1,231
red,6,12,3,0,213
blue,10,3,11,0,212
blue,10,8,17,1,197
red,3,9,3,0,212
blue,4,7,5,1,228
blue,10,4,6,1,234
red,5,8,2,0,222
red,5,10,8,1,201
red,4,2,4,0,256
blue,5,5,7,0,189
red,4,5,2,0,222
red,4,0,2,0,220
red,4,8,7,0,225
blue,9,7,5,0,226
red,8,9,5,0,198
red,4,12,3,0,198
red,2,1,4,0,258
blue,6,6,7,0,212
red,2,7,3,0,173
red,5,2,5,1,229
blue,9,2,11,0,248
red,8,13,4,0,217
blue,5,3,4,1,249
red,4,6,5,0,242
blue,5,9,5,0,215
blue,10,7,11,1,242
red,6,12,8,1,198
red,6,8,5,1,233
red,4,11,3,0,207
blue,4,7,2,0,214
red,7,6,10,0,190
blue,7,5,9,1,204
red,7,4,10,1,221
blue,6,1,12,1,194
red,4,3,4,1,211
blue,4,5,6,1,195
red,2,3,6,0,232
red,3,8,3,0,208
blue,6,6,4,0,220
red,7,10,8,0,204
red,12,4,14,1,225
blue,6,6,7,1,206
red,1,6,1,0,235
red,6,11,5,0,188
red,11,3,14,0,202
red,7,6,6,1,233
red,7,4,6,1,172
blue,5,6,6,0,207
red,8,5,9,1,217
red,5,8,7,0,216
red,3,2,1,1,241
red,6,7,9,0,218
red,7,7,2,0,216
blue,12,8,10,0,184
blue,7,3,8,1,225
blue,9,7,13,0,188
blue,7,6,12,1,195
red,4,8,6,0,218
red,2,5,2,0,224
blue,2,3,4,0,237
blue,9,4,6,0,247
blue,7,1,10,1,235
blue,8,6,9,0,212
blue,9,5,7,1,267
blue,5,3,5,1,234
blue,2,4,3,0,219
red,7,9,8,1,207
blue,5,6,7,0,240
red,4,6,5,0,220
red,9,15,9,0,183
red,8,7,8,1,232
blue,8,5,7,1,245
red,5,3,12,1,160
red,5,7,5,0,201
red,4,2,7,1,209
blue,4,0,6,0,237
red,4,4,7,0,229
blue,9,2,10,0,224
red,6,7,3,1,236
blue,8,8,8,1,204
blue,8,5,11,1,229
blue,2,8,1,0,229
red,5,10,7,0,197
red,6,13,10,0,218
blue,8,4,7,1,223
red,2,7,1,0,243
blue,8,7,9,0,213
blue,7,1,7,1,232
blue,10,6,11,1,245
red,4,12,4,0,167
blue,9,4,14,0,242
blue,11,10,12,1,183
red,7,7,7,1,224
red,10,8,10,0,191
red,4,12,5,0,227
blue,2,3,2,0,232
red,7,8,12,0,234
red,8,6,11,1,222
red,7,11,12,0,242
red,8,6,10,0,226
blue,9,7,11,0,206
blue,8,6,9,1,214
blue,11,3,10,0,213
red,6,9,7,0,223
blue,9,1,15,1,247
red,10,3,16,0,233
red,12,7,11,1,206
blue,5,4,7,1,220
red,8,4,8,0,230
blue,3,2,3,0,215
red,3,6,1,0,214
red,9,5,12,1,196
red,10,11,10,0,178
red,6,10,7,0,203
blue,8,4,5,0,226
blue,8,9,7,1,190
red,6,6,2,0,209
blue,5,12,3,0,206
blue,9,10,13,1,195
blue,7,2,4,1,218
red,6,5,7,1,223
red,3,6,3,0,238
blue,5,3,7,0,246
blue,8,4,11,1,237
red,3,3,5,0,202
red,7,6,7,0,223
blue,13,1,18,1,207
blue,8,5,8,1,208
blue,3,3,3,0,230
blue,4,0,6,1,236
red,2,10,1,0,205
blue,10,2,13,0,226
blue,9,8,9,1,217
red,3,7,3,0,227
red,6,6,6,1,190
blue,4,5,4,1,218
blue,12,4,14,1,190
red,8,9,7,0,214
red,5,6,4,0,208
red,3,9,1,0,207
red,8,7,10,0,204
red,1,5,0,1,200
blue,9,3,7,1,235
blue,4,3,3,0,244
blue,11,2,12,1,230
red,6,11,4,0,206
blue,6,6,2,1,199
blue,7,2,8,0,246
blue,9,10,9,0,226
red,5,6,8,0,180
red,4,11,3,1,187
blue,9,4,11,0,217
red,8,4,10,0,206
blue,6,7,6,0,235
red,5,6,3,0,219
red,4,8,8,0,212
red,2,13,2,0,169
blue,10,5,7,1,259
blue,6,4,7,1,220
red,4,7,3,0,253
red,9,8,10,0,227
red,8,10,8,0,227
blue,10,8,10,0,207
blue,7,10,5,1,198
red,2,5,3,1,244
blue,11,5,15,1,186
red,6,5,10,0,241
blue,6,3,4,0,256
blue,10,6,7,0,230
blue,6,7,4,0,243
blue,5,10,3,0,203
red,5,5,4,1,198
blue,7,6,6,0,221
blue,11,5,11,0,239
red,2,5,2,0,199
blue,2,4,0,0,255
red,5,5,0,0,216
blue,3,1,3,0,246
blue,5,5,7,0,216
red,6,7,8,0,235
red,4,8,6,0,180
blue,6,4,8,0,191
red,3,5,7,0,199
red,1,5,0,0,212
blue,6,3,4,0,257
red,4,7,4,0,235
red,6,6,4,0,212
blue,4,1,1,1,251
red,4,4,5,1,223
blue,5,2,8,1,250
red,8,9,10,0,208
red,7,11,6,0,214
red,4,11,5,0,197
red,5,6,8,0,195
blue,10,5,15,0,220
red,7,5,8,1,208
blue,12,10,5,0,221
blue,10,5,9,1,208
red,11,11,13,1,208
blue,12,10,12,0,209
red,2,5,2,1,248
red,1,3,1,1,190
red,8,8,15,1,190
red,6,5,9,1,232
blue,11,7,10,1,207
red,6,5,7,0,243
red,5,6,5,0,209
blue,3,5,3,1,214
blue,10,3,13,1,170
blue,10,5,12,1,226
red,8,10,6,1,204
red,3,7,3,0,251
blue,8,6,11,0,216
blue,5,4,3,1,246
red,7,8,4,1,178
blue,5,2,5,0,268
red,10,9,8,0,180
blue,4,5,4,0,194
blue,6,9,5,1,249
blue,7,4,10,0,224
blue,5,5,8,1,259
red,3,8,2,0,227
blue,9,2,7,0,204
red,2,10,1,0,197
blue,8,8,9,1,216
red,3,8,4,0,167
red,5,7,6,1,207
blue,8,6,11,1,252
blue,11,8,15,1,164
blue,3,5,4,1,241
blue,9,6,10,0,170
blue,9,6,10,1,216
blue,10,2,7,1,244
blue,6,6,4,0,218
blue,9,9,10,0,231
red,3,3,4,0,225
red,8,6,11,1,204
blue,12,13,12,0,215
blue,13,0,14,1,219
red,3,5,3,1,227
blue,4,1,3,1,233
red,5,8,6,1,187
blue,12,9,17,0,212
blue,5,8,4,0,209
blue,19,3,25,0,240
red,6,9,5,0,204
blue,6,3,5,1,212
blue,3,3,3,0,224
blue,2,0,4,1,262
red,4,6,8,0,245
blue,3,5,2,1,252
red,7,3,12,1,205
blue,10,3,8,1,231
blue,6,3,8,1,219
blue,5,1,7,1,238
red,6,7,7,0,237
red,7,3,7,0,239
red,8,9,8,0,220
red,5,4,9,0,233
red,7,4,10,1,224
blue,7,2,10,1,241
blue,16,5,21,1,166
blue,4,4,5,0,201
red,3,8,4,0,200
blue,3,6,6,1,219
red,2,13,2,0,195
blue,4,6,4,0,208
red,4,11,3,1,236
blue,8,4,2,1,224
blue,6,8,4,1,214
red,3,8,5,0,216
red,3,5,2,0,226
blue,7,10,11,1,187
blue,6,6,6,0,208
red,4,11,4,1,197
blue,9,10,13,0,211
red,4,5,2,0,207
blue,11,7,14,0,189
red,0,9,0,1,217
red,7,12,4,0,188
blue,9,8,8,0,194
red,6,6,6,1,187
red,2,9,2,1,210
blue,14,3,18,1,196
red,6,11,6,1,197
blue,6,1,2,1,229
red,8,7,7,0,220
red,3,10,6,0,214
red,11,8,7,0,220
red,4,8,8,0,204
blue,3,3,3,1,227
red,11,3,15,0,214
red,4,11,5,0,193
blue,12,9,8,0,208
blue,5,9,4,0,187
blue,6,10,7,1,239
blue,17,4,25,1,220
blue,3,4,5,1,227
red,7,4,7,1,193
red,3,6,2,0,222
red,4,6,0,0,207
blue,10,4,10,1,217
red,5,7,5,0,229
red,5,6,4,0,231
red,3,9,4,0,212
red,8,14,11,0,219
blue,5,5,6,0,218
blue,4,7,4,0,244
blue,8,3,15,1,189
red,9,6,10,0,191
red,8,8,8,0,193
blue,6,3,6,1,225
blue,4,6,7,0,236
red,4,12,3,0,194
blue,9,5,7,0,240
red,6,2,10,1,230
red,4,3,7,0,254
blue,7,5,5,0,205
red,11,8,12,0,210
red,7,7,9,1,212
red,3,7,4,0,226
red,4,8,3,0,193
blue,10,1,14,1,236
blue,2,7,2,0,224
blue,8,6,7,0,233
blue,4,7,8,0,204
red,5,12,6,0,182
blue,10,1,9,1,230
red,6,4,8,0,204
blue,9,4,8,0,233
red,7,11,8,1,191
red,7,13,5,0,201
red,4,7,5,1,223
red,2,6,0,0,207
blue,8,7,15,0,216
blue,10,1,8,1,237
red,2,5,3,0,213
blue,4,3,4,0,224
blue,10,10,14,1,197
red,5,4,4,0,205
blue,9,6,10,1,228
blue,5,3,9,1,223
blue,5,5,5,0,229
red,6,9,5,0,208
blue,8,6,10,1,224
blue,9,13,12,1,188
blue,2,6,2,0,231
red,8,9,8,0,220
red,3,5,2,0,215
red,11,4,4,1,231
blue,7,8,8,0,193
blue,7,17,5,0,174
red,10,8,17,0,203
red,3,11,3,0,231
blue,5,7,4,1,234
blue,5,3,9,1,204
blue,2,8,2,0,207
blue,9,2,13,1,214
blue,6,8,7,0,232
red,2,4,1,0,241
red,5,7,8,0,191
red,5,4,6,1,256
blue,8,6,7,1,236
red,4,10,3,0,203
blue,5,8,6,1,206
blue,10,3,10,0,262
red,3,16,5,0,195
blue,3,7,3,0,235
blue,5,3,2,0,236
red,5,5,6,0,253
red,7,5,7,1,205
blue,3,4,2,0,257
red,3,5,4,0,203
blue,10,1,15,0,237
red,3,2,7,0,202
red,6,13,6,1,235
red,8,6,5,1,233
blue,7,5,6,0,212
red,11,7,12,1,222
blue,6,4,7,1,213
blue,6,8,8,1,197
blue,7,8,5,0,192
blue,4,6,5,0,207
red,6,7,8,0,217
red,4,6,2,0,204
red,4,4,4,0,210
blue,10,7,9,1,208
blue,8,6,8,1,235
blue,4,12,7,0,169
red,8,6,7,0,210
blue,2,9,1,0,216
blue,4,2,4,1,261
red,5,14,3,0,204
blue,9,2,9,1,251
red,3,7,2,1,193
blue,4,4,3,0,229
blue,8,2,9,0,208
red,3,6,0,0,238
red,0,4,0,0,227
red,4,2,3,0,220
red,3,12,0,0,225
blue,5,1,4,1,197
red,2,6,3,0,232
blue,11,6,10,1,216
blue,8,6,6,0,191
red,5,7,8,0,191
blue,7,4,5,1,234
blue,9,6,6,0,177
blue,13,7,13,0,182
blue,5,1,9,0,198
blue,12,12,13,1,209
red,2,6,2,1,220
red,3,12,3,0,216
red,4,8,4,0,229
red,5,8,2,0,221
red,4,8,2,0,233
blue,8,2,9,1,238
red,6,7,9,1,222
blue,16,5,17,1,221
red,3,7,3,1,199
red,4,10,3,1,228
red,9,7,8,0,250
red,3,11,3,0,193
blue,8,2,11,1,241
blue,7,4,3,0,245
blue,7,7,8,1,248
blue,7,14,5,0,190
blue,8,7,10,0,259
red,5,3,8,1,244
red,6,11,8,0,232
blue,3,2,3,1,232
red,5,12,1,0,193
blue,3,6,4,0,241
blue,6,6,7,1,214
blue,9,11,14,0,207
blue,6,7,4,0,242
blue,7,5,6,0,215
blue,9,9,16,0,208
red,3,7,2,0,196
red,4,13,2,0,141
red,8,6,16,1,197
blue,8,11,9,0,203
blue,10,4,12,0,261
blue,8,2,13,1,224
blue,14,5,22,0,198
red,5,10,4,1,229
red,10,10,10,1,175
red,13,8,12,0,187
red,7,5,7,1,158
red,3,7,4,1,232
blue,4,3,3,1,251
red,1,8,2,0,211
blue,5,14,9,1,175
blue,5,8,7,0,233
blue,16,8,27,0,226
red,8,9,8,1,223
red,7,10,5,0,216
blue,7,5,12,1,223
red,11,8,9,0,237
blue,5,5,3,1,227
blue,4,1,2,1,262
blue,7,6,9,0,232
red,3,5,2,0,226
red,5,9,4,0,199
red,6,8,5,0,187
red,2,2,3,0,243
blue,9,7,7,0,229
red,8,10,8,0,216
blue,4,4,7,1,221
blue,1,4,1,0,247
red,4,9,6,0,198
blue,3,2,4,1,227
blue,3,3,8,0,212
red,2,10,1,0,232
blue,12,7,13,0,225
blue,10,12,17,1,206
blue,16,2,15,1,241
red,1,6,0,0,213
red,2,5,1,1,218
blue,6,6,3,0,244
red,4,5,5,1,191
blue,9,6,10,1,200
red,4,6,6,0,224
red,6,3,3,1,251
red,5,7,7,1,196
blue,7,6,9,0,179
blue,6,2,6,1,234
blue,10,3,8,0,242
blue,11,9,14,0,246
red,5,5,5,0,208
blue,5,1,7,0,208
blue,10,12,5,0,184
blue,10,8,12,1,201
blue,10,2,11,0,220
red,8,2,7,1,225
red,7,6,9,0,252
red,4,6,3,1,206
red,5,3,6,1,257
red,3,8,5,0,206
blue,7,8,5,0,182
blue,9,4,8,0,267
red,3,10,3,0,203
blue,14,7,11,1,219
blue,10,7,11,1,186
blue,10,4,7,0,258
blue,8,6,10,1,236
blue,4,7,3,0,229
blue,10,6,13,1,197
red,3,12,2,0,217
blue,5,2,9,0,206
red,9,9,6,0,200
blue,9,5,13,0,223
blue,6,5,6,0,258
red,13,4,17,0,218
blue,8,2,8,1,237
red,7,8,7,0,206
blue,15,7,16,0,231
blue,8,9,8,1,223
red,9,6,8,1,244
blue,2,6,2,0,210
blue,8,9,9,0,213
blue,2,5,2,0,247
blue,8,6,7,0,205
red,7,5,2,0,186
red,6,9,7,0,209
blue,10,6,9,0,218
blue,8,9,15,0,221
blue,4,4,4,0,201
blue,4,5,2,0,228
blue,6,4,6,0,281
red,9,8,11,1,192
blue,6,6,2,0,218
red,1,2,1,0,225
blue,10,11,18,1,205
blue,7,5,5,1,251
red,7,3,9,1,221
red,8,7,9,1,244
red,1,9,0,0,216
blue,3,7,1,0,213
blue,10,0,16,0,218
red,3,4,4,0,229
blue,4,1,4,0,245
blue,6,7,6,0,194
blue,12,8,11,0,226
red,5,12,4,0,199
blue,13,4,15,0,207
blue,6,4,7,0,252
red,12,3,15,1,234
blue,12,6,16,0,229
blue,5,10,5,0,195
blue,8,5,8,0,223
blue,10,5,13,0,259
blue,6,4,6,0,240
red,5,5,8,0,210
red,1,9,0,0,222
red,8,9,6,1,198
blue,5,3,6,1,213
red,4,8,5,0,226
blue,6,7,8,0,203
red,3,4,7,0,221
blue,8,6,7,1,254
red,6,6,7,0,216
blue,8,10,11,1,216
blue,0,6,0,1,264
red,4,9,1,0,195
blue,13,8,15,0,226
red,2,6,2,0,230
blue,10,3,8,0,222
red,9,6,7,0,216
red,6,7,8,0,186
red,2,7,3,0,222
blue,1,8,0,0,218
blue,11,2,12,1,246
blue,5,4,5,1,185
blue,5,8,2,1,218
red,8,12,3,0,198
red,6,9,3,0,207
blue,6,2,8,1,231
blue,8,4,8,1,246
blue,8,4,8,1,204
red,10,14,7,1,182
red,10,15,11,0,212
blue,12,7,17,1,215
blue,6,3,8,0,200
blue,11,8,17,0,211
red,6,8,8,1,206
red,3,16,5,0,158
blue,5,4,5,1,208
red,4,5,5,1,250
blue,9,11,16,0,202
blue,4,7,7,1,196
blue,6,6,5,0,222
blue,2,4,1,1,233
red,3,12,2,0,196
red,7,12,8,0,179
blue,6,4,8,1,243
blue,14,8,20,0,219
red,7,8,8,1,213
blue,11,6,16,1,213
red,7,11,10,1,228
blue,16,5,18,1,183
blue,4,5,2,0,223
red,4,7,3,0,210
blue,10,6,17,0,187
red,7,8,10,0,202
red,6,5,9,0,202
blue,9,5,11,0,221
red,7,6,7,1,214
blue,6,4,3,1,232
blue,5,2,8,0,222
red,8,5,7,0,245
red,2,7,3,0,167
red,5,9,6,0,228
blue,5,6,6,1,243
blue,6,3,7,0,207
red,2,7,2,0,256
red,7,7,8,0,231
red,5,4,6,1,260
red,6,6,7,1,228
blue,7,6,11,1,205
red,10,3,14,1,205
blue,13,3,13,0,227
blue,12,5,13,0,236
red,1,7,1,0,238
blue,15,4,12,0,194
blue,11,9,11,1,234
red,7,5,11,0,244
red,3,5,2,0,228
blue,6,3,6,1,229
blue,5,5,5,0,208
blue,8,5,9,0,240
blue,4,3,5,0,261
red,2,11,2,0,190
blue,12,5,13,0,210
red,9,6,9,1,185
blue,7,2,9,1,240
blue,8,1,5,1,271
blue,7,6,8,1,205
blue,6,6,10,0,228
red,5,7,5,0,187
blue,6,10,8,0,172
blue,11,4,17,1,214
blue,7,2,12,1,204
red,5,11,4,0,209
red,5,6,6,0,201
red,6,8,6,1,157
red,8,12,12,0,207
red,4,10,3,0,201
red,4,11,3,0,202
blue,10,6,10,0,203
blue,7,8,9,0,193
blue,6,5,6,0,238
red,6,7,0,0,223
blue,4,10,7,1,192
red,3,7,3,1,186
blue,9,3,10,1,254
blue,16,3,15,1,254
blue,7,9,9,0,204
red,6,8,5,0,221
blue,3,4,7,0,244
red,5,5,6,1,180
blue,7,5,4,0,224
red,6,3,4,0,243
red,9,4,12,0,254
blue,12,5,11,1,176
red,1,3,1,0,234
blue,1,10,1,0,218
red,2,10,0,0,217
blue,2,7,4,1,211
blue,15,3,24,1,239
red,3,7,1,0,219
blue,4,3,3,0,225
red,4,11,2,1,182
blue,6,9,7,1,197
blue,10,4,7,1,235
blue,8,5,2,1,268
red,0,10,0,0,196
red,7,6,11,1,216
red,1,9,1,0,229
blue,2,5,3,0,210
red,3,5,5,0,237
red,6,3,6,1,208
red,6,2,6,0,207
red,9,12,13,0,218
red,5,6,8,0,216
red,1,8,1,0,201
red,4,9,7,0,220
red,4,7,5,1,204
blue,6,11,8,0,204
blue,5,7,2,0,180
blue,12,2,10,1,268
blue,2,1,4,0,238
blue,5,2,6,1,240
red,9,10,12,0,205
red,8,6,7,0,191
blue,10,8,13,0,180
red,2,9,2,1,223
blue,4,4,4,0,244
blue,9,8,10,0,212
blue,9,5,6,1,244
blue,5,7,4,0,225
red,4,7,1,0,214
blue,10,6,11,0,238
blue,8,3,9,0,232
red,6,7,9,0,202
blue,8,7,6,0,223
red,5,11,3,0,203
blue,6,0,3,1,244
blue,4,3,4,1,205
blue,5,3,5,0,220
red,6,2,7,1,198
blue,7,7,7,0,255
red,7,7,8,1,206
blue,5,1,5,0,283
red,3,4,1,0,253
red,3,14,1,1,205
blue,5,5,4,0,222
blue,8,7,4,0,236
red,4,6,4,0,213
red,5,11,5,0,195
red,8,5,8,0,218
red,12,10,20,0,198
blue,4,2,3,0,235
red,4,8,5,1,220
red,3,4,1,1,218
blue,6,5,5,1,225
blue,9,4,8,1,258
blue,10,8,9,0,201
blue,9,7,9,0,235
blue,10,6,17,1,232
blue,6,7,4,0,213
red,3,9,2,1,174
blue,4,5,1,1,240
red,5,10,7,1,170
red,7,6,6,0,199
blue,7,4,8,0,212
blue,7,5,8,1,248
blue,9,5,9,0,213
blue,13,3,13,1,243
blue,7,9,11,0,226
blue,9,2,8,1,228
red,4,8,7,0,208
blue,5,8,4,0,167
red,4,8,4,0,183
red,12,9,10,1,203
red,5,4,5,1,206
red,6,5,5,0,201
red,5,4,7,0,207
red,8,11,10,0,222
blue,7,5,10,1,222
red,6,13,5,0,209
blue,5,9,7,0,237
red,13,7,14,1,189
blue,11,4,10,1,226
red,7,10,8,0,161
blue,3,5,2,1,233
red,7,5,7,0,211
blue,4,4,3,1,235
blue,10,6,10,1,198
blue,6,0,5,1,227
blue,6,1,4,0,222
blue,11,5,11,0,257
blue,10,4,11,1,190
blue,9,6,6,0,218
red,4,6,2,0,171
red,5,3,6,0,254
blue,5,3,4,1,234
blue,4,3,6,1,201
blue,6,2,6,1,228
red,7,8,4,1,229
red,7,8,7,0,224
blue,3,5,2,0,198
blue,11,9,9,0,164
red,6,9,3,0,231
red,4,6,3,0,211
blue,8,5,11,0,228
red,3,6,2,0,202
red,5,9,3,1,203
red,3,6,2,0,217
blue,7,6,4,0,195
red,10,9,10,0,211
blue,8,5,9,1,188
red,10,7,7,1,213
red,3,6,3,0,239
blue,5,3,2,1,245
red,8,6,10,0,237
red,8,8,8,0,221
blue,12,7,10,1,207
blue,8,4,7,1,246
red,1,9,0,0,203
blue,4,4,4,0,200
red,3,7,3,0,193
blue,11,4,10,1,208
red,6,8,4,1,200
blue,5,5,7,0,242
red,4,7,4,0,192
red,5,9,5,0,200
blue,13,7,11,0,231
blue,4,10,4,1,204
blue,5,3,7,1,191
blue,5,3,7,0,238
blue,10,3,5,1,228
blue,10,4,11,1,239
red,2,6,2,0,203
blue,7,6,6,0,229
blue,12,2,18,1,226
blue,4,2,1,0,254
blue,10,8,9,1,204
blue,5,3,6,1,210
blue,12,3,14,0,245
red,8,8,9,0,207
blue,9,8,7,0,201
blue,7,3,6,0,197
blue,8,2,11,1,217
red,9,8,11,1,191
blue,7,5,9,0,226
red,5,7,4,0,205
blue,9,6,4,1,257
blue,6,6,11,0,221
blue,5,9,2,1,194
red,8,10,8,0,198
red,7,10,4,0,196
blue,4,1,3,1,250
blue,9,5,8,0,203
red,7,11,8,0,189
red,7,1,5,0,225
red,4,7,2,0,230
red,10,12,10,0,179
blue,7,1,12,1,223
red,6,11,5,0,215
red,5,17,3,0,181
red,8,4,8,1,244
red,3,3,3,0,206
blue,7,3,8,0,203
blue,6,4,5,0,248
blue,7,6,7,0,224
red,5,7,4,0,158
blue,5,0,5,1,248
blue,11,5,6,1,261
blue,7,5,7,0,200
blue,1,6,0,0,206
red,3,3,4,1,234
blue,2,1,2,0,264
red,12,10,22,0,200
blue,6,6,8,1,209
blue,11,3,13,1,230
red,6,6,5,0,218
blue,7,9,8,0,195
red,3,8,3,0,217
red,1,6,1,0,237
red,6,8,3,0,195
blue,7,6,9,0,214
red,3,7,3,1,223
red,10,5,9,0,246
red,5,3,6,1,254
red,8,6,9,1,191
blue,10,2,7,1,191
red,4,7,1,0,170
blue,3,5,2,0,197
red,7,10,11,0,228
blue,7,9,6,1,195
blue,5,7,5,0,187
blue,5,7,7,0,216
blue,10,4,11,0,217
blue,9,4,8,0,251
blue,10,2,15,1,224
blue,8,1,6,1,222
blue,6,6,5,0,216
blue,3,4,6,1,214
red,5,5,4,1,228
blue,5,4,5,0,236
red,12,7,11,0,214
red,10,8,10,0,205
blue,8,3,4,1,229
red,5,9,3,1,204
red,3,5,3,1,245
red,4,5,8,0,233
blue,10,9,12,0,201
blue,6,5,7,1,215
blue,8,9,8,0,207
red,7,5,5,0,236
red,7,9,4,0,230
blue,9,3,7,0,258
red,9,5,6,1,213
red,3,6,0,0,235
blue,11,5,15,0,241
red,8,5,6,0,257
red,7,10,8,0,161
red,3,4,4,0,229
red,5,11,3,0,185
blue,7,6,7,0,250
blue,6,7,7,1,257
blue,13,3,11,0,217
red,5,2,7,1,229
red,1,11,2,0,177
blue,13,8,20,1,167
red,10,8,12,1,203
red,4,7,7,0,233
red,5,7,8,0,218
red,6,5,3,0,231
blue,10,5,11,1,224
blue,6,7,5,1,198
red,6,11,6,0,209
red,10,5,13,0,252
red,1,4,1,1,223
red,5,10,4,1,224
red,3,3,2,0,232
red,5,11,8,0,190
red,6,5,4,1,236
red,4,4,3,0,213
red,2,8,1,0,200
blue,15,5,18,1,250
blue,8,3,9,1,220
blue,7,2,10,0,211
blue,8,2,9,1,211
red,3,3,3,0,228
red,6,9,8,1,205
red,6,9,9,1,188
red,9,6,8,0,203
blue,1,4,1,0,230
blue,12,4,10,1,263
red,8,3,12,1,243
blue,16,10,17,1,193
red,2,6,2,0,230
red,4,3,5,0,246
blue,6,9,4,0,203
blue,5,3,4,1,223
blue,4,2,4,0,183
blue,10,4,11,0,249
